Unnamed: 0,seed,ovp,la_trees,la_layers,n_layers,n_trees,tree_depth,rmse,rmse_rescaled,weights_trees_1,weigths_trees_2
0,55,True,0.1,0,1,500,4,1.0074284,0.8908142,"[1.2457189e-30, -4.6643517e-31, 2.292335e-30, 1.814193e-31, 2.0924956e-30, -1.8315772e-31, 2.1007807e-30, 1.5889225e-30, 1.7212342e-30, -7.698511e-31, 1.9953593e-30, 2.0485808e-31, 9.969005e-31, 6.607421e-31, -5.397422e-31, -6.434797e-31, -2.2211525e-31, -6.402364e-31, -1.3544488e-31, -7.0263397e-31, 1.4037088e-30, -7.4275456e-32, 4.3101945e-31, -3.8571056e-31, -7.2494754e-31, 8.198698e-31, -2.763738e-31, 1.8623998e-30, -4.288042e-31, 9.613514e-31, 1.888578e-30, 2.0146207e-30, -3.2138747e-31, 4.068715e-31, -7.1709e-31, 2.322633e-30, 1.1376897e-30, 2.4154084e-30, -8.389126e-31, 4.300934e-31, 8.528113e-31, -7.098605e-31, 2.1949325e-30, -8.047756e-31, 1.4395487e-30, 2.0754408e-30, 2.3628266e-30, -8.053448e-31, 2.6594143e-30, -8.422816e-31, -2.0684396e-31, 1.8038207e-30, 1.0659843e-30, 1.15941415e-30, 1.3489912e-30, -8.417893e-31, 1.7887637e-30, -3.182032e-31, 2.6443155e-30, 2.3935749e-30, 1.6184272e-30, -6.500025e-31, 1.9449045e-30, 1.1217645e-30, 2.1868703e-30, -2.8060496e-31, 1.231495e-30, -1.7004805e-31, 9.2206905e-32, 2.158845e-30, 2.899377e-31, -4.982396e-31, 9.456219e-31, 2.0625316e-30, -7.96282e-31, -8.446721e-31, 2.1553466e-30, 2.116725e-30, -2.893239e-31, 1.2024241e-30, -8.162714e-31, -8.1015635e-31, -5.6709854e-31, 1.2302629e-31, 5.9405664e-32, 1.1041064e-30, 4.5740625e-31, 2.3780811e-30, 1.3786126e-30, -6.5881465e-31, 1.803436e-30, 4.3461238e-31, 7.535729e-31, 2.614303e-31, 6.6707955e-31, 2.8496026e-30, 2.239549e-30, 2.117325e-30, 5.905553e-31, 2.2403178e-31, -2.3999605e-30, 1.1041796e-30, 4.8155297e-31, -5.6421147e-31, -8.304851e-31, 2.172455e-30, 1.51333895e-30, 2.7538795e-30, 1.7250235e-30, -6.425698e-31, 2.2002696e-30, -8.487678e-31, 1.0215395e-30, 1.22374115e-30, 2.8539158e-30, 4.7354331e-32, -8.346414e-31, 1.8122292e-30, 6.1142267e-31, 4.7447965e-32, 1.5274784e-30, 2.6878807e-30, 3.1816795e-31, -1.8367178e-30, -8.0170285e-31, -8.468768e-31, 2.065885e-30, 2.5052796e-30, -8.694118e-31, 1.5564499e-30, -2.3536622e-31, -6.5292105e-31, 2.0918272e-31, 1.3087178e-30, -2.8135577e-31, 8.935944e-31, 1.0472313e-30, -5.016026e-31, -7.6338437e-32, 1.7224144e-30, 2.3742113e-31, 1.1155245e-30, -8.329567e-31, -5.440504e-31, -4.1530657e-31, 3.694771e-31, 2.1767268e-30, -4.221961e-31, 1.55427775e-30, -3.0278297e-31, 2.480274e-30, -8.428803e-31, -5.0742974e-31, -3.8968364e-31, -6.6906933e-31, 2.0251046e-30, 2.3657478e-30, 1.9102437e-31, -2.2441906e-31, -3.5399032e-31, -8.220284e-31, 2.0755032e-30, 9.680139e-31, 1.6817638e-30, -8.311033e-31, -4.096444e-32, 2.6721964e-32, 2.2633487e-30, -4.940016e-31, 2.1589054e-30, 1.1378181e-30, 1.9905609e-30, -7.5105075e-31, 1.4666174e-32, -7.976732e-31, -6.5056827e-31, 2.8301762e-30, 1.788471e-30, 3.8818792e-31, 8.24393e-31, -7.734534e-31, 2.7246223e-30, 1.2053345e-30, -2.1800535e-31, 2.9399922e-30, -1.285916e-31, 2.2187283e-30, 6.25639e-31, 2.8320952e-30, -5.209004e-31, -7.7920624e-31, -8.815542e-31, -6.8098386e-31, 4.614034e-31, 1.9905827e-30, -5.1576978e-31, 2.7100908e-30, -7.1640767e-31, 8.501502e-31, -3.991842e-31, -8.27872e-31, -2.0849699e-31, -3.3429802e-31, -8.306034e-31, 2.658595e-30, -6.5240914e-31, -7.0035206e-31, -4.2040347e-31, 1.5635677e-30, 1.0526741e-30, -3.211595e-31, 1.938523e-30, 1.9682508e-30, -8.0841615e-31, 2.3401379e-30, 1.9186473e-30, 2.5093372e-30, -4.1167937e-31, 1.8558577e-30, -8.510208e-31, 2.8661268e-30, -1.7089097e-31, 2.7215386e-30, 1.8169394e-30, 2.0136254e-30, 1.0209703e-30, 2.1632855e-31, 2.2410678e-30, 6.8556904e-31, 2.6980475e-30, -7.141846e-31, -4.072525e-31, 1.6794348e-30, -7.117281e-31, 8.7188e-31, -8.416437e-31, -1.3777047e-30, -3.0889688e-31, 1.6891417e-30, 1.3535157e-30, 2.4007127e-30, 2.6560272e-30, 5.470086e-31, 4.468356e-32, -5.586057e-31, -7.742629e-31, 9.885851e-31, -6.3450825e-31, 1.57754605e-30, 2.4552525e-31, 1.369713e-30, 2.326749e-30, -6.9336224e-31, -8.665688e-31, -2.2281326e-31, -6.838752e-31, 2.377282e-30, 2.4930858e-30, -7.4612553e-31, 3.3913282e-31, -4.7860553e-31, 2.5291297e-30, 2.6845596e-30, 7.1105197e-31, 2.5714727e-30, 4.414299e-31, 4.186704e-31, 2.804109e-31, 1.0432083e-30, 2.4013918e-30, 2.497678e-30, 3.127218e-31, -5.630664e-31, -3.737677e-31, -8.723819e-31, 5.675e-31, -6.429688e-31, 1.7919864e-30, 1.9982774e-30, 1.9074468e-30, -8.332022e-31, -1.4619329e-31, 1.0718175e-30, 1.927847e-30, 1.4503478e-30, 2.2925742e-30, 1.7015356e-30, 9.374821e-31, 2.7172773e-30, -7.2524517e-31, 9.617752e-31, 9.2223955e-31, 2.9380733e-30, 2.1750211e-30, -7.942348e-31, -8.534099e-31, -8.310003e-31, -6.788893e-31, 2.362931e-30, -7.0955373e-31, 2.0555268e-30, 6.606718e-31, -7.306644e-31, -4.5811624e-31, -3.588637e-31, -1.0256581e-31, -7.409582e-31, 2.5302271e-30, 4.253712e-31, -6.2599825e-30, -4.171188e-31, 4.868526e-31, 2.4327659e-30, -8.55003e-31, -7.983316e-31, 8.134284e-31, 6.693209e-31, 1.7435712e-31, 1.532888e-30, -7.599583e-31, 8.163534e-31, 1.1202266e-30, 2.5764038e-30, 7.35662e-31, -8.164305e-31, 7.3577136e-32, 2.7096856e-30, 1.2577491e-31, -1.6446333e-31, -4.4964963e-31, 4.2436907e-31, 2.3464285e-30, 8.016474e-31, 2.6215994e-30, 2.0637009e-30, -6.471887e-31, 2.9385753e-31, 5.929979e-32, -8.415151e-31, 1.9221669e-30, 8.7408814e-32, -7.1405757e-31, 1.9809295e-30, 2.4305988e-30, 2.7512344e-30, -5.9775468e-31, 1.4758145e-30, 6.574723e-31, -4.5791495e-31, -1.6006457e-31, 8.6725895e-31, -7.5877845e-31, 1.787252e-31, -6.3184726e-31, 1.6778152e-30, -6.6377773e-31, 1.9836604e-30, 1.0190952e-30, 1.4165352e-30, 1.7058691e-30, -7.464109e-31, 2.253349e-30, 4.1757147e-31, -5.5166626e-32, -1.9461286e-31, 8.893151e-31, -6.1918652e-31, -1.2044959e-32, 1.7011331e-31, -5.88151e-31, 2.856421e-31, 8.1734144e-32, 7.0482303e-31, -8.140687e-31, 5.793976e-31, 2.662912e-30, 1.34533015e-30, 7.8863375e-31, -3.533689e-31, 2.4796491e-30, -4.5758215e-31, 4.6179187e-31, 1.8045794e-30, -4.0629787e-31, -4.0455358e-32, 2.2718138e-30, 2.3989193e-30, 9.249732e-31, -7.2926786e-31, -3.4071053e-31, -5.1488707e-31, 2.5021964e-30, -6.9289195e-31, 2.7087056e-30, -1.6957887e-31, -4.8613815e-31, -2.2558686e-31, -4.947282e-31, 1.639163e-30, 2.5495638e-31, 9.088847e-31, 9.468415e-31, 9.577193e-31, -8.600239e-31, 2.5580516e-30, -8.450995e-31, 1.5253441e-34, 1.6916844e-30, -6.7058097e-31, 2.4312848e-31, -7.393206e-31, 7.242235e-31, -6.7468443e-31, 1.8363183e-30, 9.207342e-31, 2.033595e-30, -6.892119e-31, -8.206369e-31, -7.3645417e-31, -1.3806689e-31, -7.738625e-31, 1.1552051e-30, 4.2922344e-31, -8.4446e-31, 1.2741762e-30, 1.6601936e-32, -5.0621216e-31, 2.5318719e-30, 7.5649042e-31, -7.8122913e-31, -7.5315446e-31, 6.810167e-31, 6.308934e-31, -6.435259e-31, -2.6665276e-31, -8.304459e-31, -1.967305e-31, 7.938421e-31, -3.3195302e-31, 1.900353e-30, -5.0934316e-31, 2.7550488e-30, 2.1833839e-30, -8.479426e-31, 6.177955e-31, -5.609251e-31, 1.9133145e-30, 9.8161715e-31, -2.8404385e-31, 1.0632689e-30, -4.3206714e-32, 1.0128139e-31, -6.7409946e-31, -7.0575863e-31, 3.8737963e-31, 2.3530448e-30, -4.4456613e-31, 1.8432425e-30, 2.4443372e-30, 1.346362e-30, -5.745288e-31, 1.9804657e-30, 1.1541299e-30, -5.170022e-31, 1.5632127e-30, -5.2745894e-31, 9.058826e-31, 1.4836251e-30, -5.1553176e-31, 1.8510987e-30, -7.884061e-31, 2.2922033e-30, 1.877888e-30, 2.1316501e-30, 1.7472272e-30, -4.9252437e-31, 1.9444245e-30, 5.631874e-31, 1.926093e-30, -1.9646485e-30, -1.6139314e-31, 7.5274694e-31, -7.6381554e-31, -2.9412608e-32, -6.2082676e-31, 2.776927e-31, -3.3342312e-32, 1.8074042e-30, -7.7419835e-31, 6.621023e-31, -7.839341e-31, 1.9961436e-30, -8.911559e-34, 1.1694198e-30, 8.628427e-32, -4.7393685e-31, -7.06949e-31, 1.5361285e-30, 6.2648846e-31, -8.244191e-31]","[[-4.146304484615899e-30], [-1.5551904989627504e-30], [4.427673069377875e-30], [2.488230394249971e-30], [-4.351798200416479e-30], [-1.9853627506857146e-30], [-4.462406388376876e-30], [4.2634217139352174e-30], [-1.7756846511543995e-30], [-1.4593698418566015e-30], [4.398709640889999e-30], [-2.898887935116516e-30], [-3.9231610502761406e-30], [3.1787281891433274e-30], [2.1510421907052995e-30], [7.673975068495736e-31], [2.2676596938661963e-30], [1.4698135919461431e-30], [2.1067879317019265e-30], [-1.099088910730704e-30], [4.0869606397298905e-30], [2.183738236935003e-30], [-3.3755063196291705e-30], [2.1708512453471644e-30], [-1.335616711828021e-30], [-3.608703710131738e-30], [2.144252723414046e-30], [4.361246541889744e-30], [2.2536333191139925e-30], [3.5653164957615315e-30], [4.380144353310852e-30], [4.3923356403221e-30], [2.6936044917454113e-30], [-3.6264008246031415e-30], [-1.9196424602035576e-30], [4.330879667186534e-30], [-3.7868326697615596e-30], [-4.2416598340382185e-30], [5.125056157861964e-31], [2.9405523449661574e-30], [4.4830265341208085e-31], [1.4143368413556958e-30], [2.7630566476530108e-30], [3.7116483332016102e-31], [-4.027564132696965e-30], [-2.594743912208488e-30], [-3.280834073484001e-30], [-1.1426125764851539e-30], [4.5365298647950954e-30], [-4.687843259214863e-31], [-2.2926525845556395e-30], [-4.348184448663407e-30], [3.8998509032597866e-30], [-4.04582322750761e-30], [-4.1596328978423586e-30], [2.162383219142711e-31], [4.316806836897586e-30], [2.3297359518608042e-30], [-3.259815858333106e-30], [-4.185670944069005e-30], [4.245119737090655e-30], [-1.0260823420248621e-30], [4.3836234404310935e-30], [-4.002668855058414e-30], [-4.467449541260548e-30], [2.0236058136976266e-30], [3.940394737854676e-30], [-2.5774560578502666e-30], [-3.028415563594076e-30], [-2.6075146709149173e-30], [3.370520812988463e-31], [2.183168921511013e-30], [3.594786233176194e-30], [-4.32146480379238e-30], [-6.912782291027543e-31], [-3.0459879816247443e-32], [-3.828515511362622e-30], [-4.3168166170105845e-30], [2.5275353518386418e-30], [-3.920600165303213e-30], [5.757623522276741e-31], [1.2919659986441343e-30], [-1.9391366704384983e-30], [-2.654325865230199e-30], [2.8572577556623708e-30], [4.019072737664817e-30], [-3.3414831872971625e-30], [2.951947869321673e-30], [-4.1782926011277635e-30], [1.3625238715578913e-30], [-4.345200761882376e-30], [-2.8583467336289726e-30], [3.741607170305763e-30], [-3.0534866951875098e-30], [3.3312877956540626e-30], [-4.062503210227134e-30], [4.080436928201471e-30], [4.46248011538256e-30], [-3.603108733180016e-30], [3.0417953224137794e-30], [-3.45689830079649e-30], [-8.17734996138226e-31], [-3.700421539305212e-32], [1.3488317133595133e-30], [-1.98686286955646e-31], [4.468572749622646e-30], [-4.22676585041556e-30], [4.176945202483077e-30], [4.30567970141225e-30], [1.476389307344643e-30], [-4.4167302514067486e-30], [-3.2609960076415577e-31], [3.9019035985149665e-30], [4.022455904446032e-30], [4.580960918148832e-30], [2.7378617600143223e-30], [2.3220329843996398e-31], [4.349520562562326e-30], [3.6777543171690965e-30], [2.597144177633319e-30], [4.2406336744897246e-30], [-3.525890227155856e-30], [3.245375897648509e-30], [-2.9592754309069587e-30], [6.990052706882236e-31], [-1.2031648295638077e-30], [4.450276791309159e-30], [-4.143666487213558e-30], [6.875689801886216e-31], [4.225363908832995e-30], [1.950974368749019e-30], [-1.4004758821685397e-30], [-2.991601901712764e-30], [-4.036940627955508e-30], [-2.2083512078502605e-30], [-3.963072939108028e-30], [-3.8383020190507316e-30], [-1.6438635861786114e-30], [2.3335814170603102e-30], [4.3196543544130176e-30], [2.8928018836447948e-30], [-3.6526284545586884e-30], [2.6956751485542718e-31], [1.3624500505126597e-30], [-1.911776428166047e-30], [-3.462588445770855e-30], [2.6098978211420004e-30], [1.7244844430517917e-30], [-4.2431550628524644e-30], [1.9788213597222587e-30], [-3.613041190246724e-30], [-8.214749489648021e-31], [-2.190854209537141e-30], [-1.6098731796093303e-30], [-1.3299889150740243e-30], [-4.376218014100009e-30], [4.0266940787982606e-30], [-3.0351692958570643e-30], [2.548857502808885e-30], [2.3047938425273166e-30], [5.574895746627858e-31], [4.416185950502544e-30], [-6.271151394970186e-31], [4.298074158922882e-30], [4.875869164227054e-32], [-2.699650858527849e-30], [-2.7206991663341247e-30], [-4.3413820039145206e-30], [-1.8642179956018348e-30], [-2.7564528144296392e-30], [4.0356974251300786e-30], [-4.3941321718483486e-30], [-6.995170809285716e-31], [2.993264520922567e-30], [3.0626555511239237e-31], [-9.84323798587607e-31], [4.368029426412633e-30], [4.245420663644465e-30], [-3.2451434318856905e-30], [-3.509947138334975e-30], [6.3646723149283864e-31], [3.855734694312974e-30], [-3.917546513098421e-30], [2.2044615440631636e-30], [4.184800137853916e-30], [2.6366349573689677e-30], [-2.476079168086199e-30], [3.614263704371579e-30], [-4.201740798200678e-30], [-2.0074601636902123e-30], [3.395974967661169e-31], [1.0443197136999036e-30], [1.3267822605245292e-30], [-3.505586336412069e-30], [4.403528979649274e-30], [1.8568972048640097e-30], [4.350421085274604e-30], [-1.1910808416769026e-30], [-3.907259715014601e-30], [2.2648727378197188e-30], [3.244040677125297e-31], [-2.223877889552306e-30], [1.5505574525481935e-30], [5.463701504203915e-31], [4.0017969203687484e-30], [-1.276692283326386e-30], [-1.3166978355481469e-30], [-2.098840461415791e-30], [4.221821250978261e-30], [-3.8411438941932796e-30], [2.0894421489820967e-30], [4.35207091510587e-30], [-4.398578737839091e-30], [-8.424993707258692e-31], [-4.505210933707267e-30], [4.3913072238244525e-30], [3.758821673816493e-30], [-1.7998808387926294e-30], [4.3353134437987395e-30], [-9.933889289025042e-31], [-4.3305072705761934e-30], [-3.011714327936689e-30], [4.54472484717174e-30], [4.3525967842586536e-30], [-2.3794860701322376e-30], [4.054033256211945e-30], [2.9345695489182123e-30], [-4.095186467078301e-30], [2.3313859227513924e-31], [4.4664354187742066e-30], [9.541563817658441e-31], [2.0934749409613497e-30], [4.2921500435529296e-30], [1.1100511008487323e-30], [3.497767512227687e-30], [1.8823494317259802e-31], [2.3489523692707586e-30], [-9.876395390128584e-31], [-4.2963927318034655e-30], [-1.1773676186197579e-30], [4.362861765167322e-30], [-4.468627668718716e-30], [-3.378247760534384e-30], [2.4176288869859115e-30], [1.3991678860944927e-30], [-7.903956306454454e-31], [3.669426927108775e-30], [1.577790835470304e-30], [-4.261786178115257e-30], [2.992810121826313e-30], [-4.084320761536588e-30], [-4.240116833133555e-30], [1.228340815253335e-30], [-3.4696944501808975e-31], [-2.3384677119778083e-30], [1.5180292669117872e-30], [-4.473397730754805e-30], [-3.311395045814419e-30], [-6.900393520965357e-31], [3.1894784141200154e-30], [-2.0054665252712177e-30], [-3.896189003258105e-30], [4.3768258857387065e-30], [3.623715431268575e-30], [3.47049265786488e-30], [-3.277720612126639e-30], [3.4223981998766926e-30], [2.6892621215739257e-30], [3.740289864316458e-30], [3.143347878053634e-30], [-4.0983638753283474e-30], [3.428074426997943e-30], [1.6143007496113635e-30], [2.0041550497338923e-30], [4.325386629104915e-31], [3.53491125292271e-30], [-1.0687975497845904e-30], [-4.285933277109397e-30], [4.424526506099594e-30], [4.358645784148437e-30], [6.581637068841579e-31], [-2.393337531325039e-30], [3.871949745506861e-30], [-4.260466615176798e-30], [-4.156584511852258e-30], [-2.7210836000066176e-30], [-4.309659455086394e-30], [4.012544888396283e-30], [4.2590658020688104e-30], [-1.018061050693495e-30], [-3.677485740219821e-30], [-3.690151738869705e-30], [4.223445878210645e-30], [-4.190631342150379e-30], [7.242040139483827e-31], [-2.01476769485176e-31], [-6.418420148427644e-31], [-1.3657937206836866e-30], [-4.4508835344732796e-30], [1.0557476816995017e-30], [-3.732978101375247e-30], [-3.5090597811594265e-30], [-1.1014384888391276e-30], [2.067437647051088e-30], [-1.605000802544946e-30], [-2.9503358433887292e-30], [6.1843143358907616e-31], [-4.509902754839365e-30], [3.509290742289476e-30], [-7.381380794802051e-30], [-2.451608384967617e-30], [-3.341156305828086e-30], [3.752599641158269e-30], [-2.7455170494246174e-31], [-8.255572997858858e-31], [-3.969155417076923e-30], [-3.910492794677103e-30], [-3.0487141881231713e-30], [4.11910749499889e-30], [-7.132086748896612e-31], [3.582817631814766e-30], [-3.957224807692913e-30], [3.68843231977287e-30], [3.8843129368119734e-30], [2.172419119712291e-31], [-2.9845308800146015e-30], [-4.357357818498128e-30], [2.772706421838233e-30], [-2.0787175027624825e-30], [-1.8211365978419383e-30], [-3.2433724791165156e-30], [-2.8658890815420406e-30], [-3.7965849470541735e-30], [4.4981327650034516e-30], [2.5470854215651335e-30], [-1.6658231372056447e-30], [3.244422712789314e-30], [2.938175965586535e-30], [-2.674677057866663e-31], [4.384447603030342e-30], [-2.789999730490242e-30], [-1.5260236629324075e-30], [4.371847055905912e-30], [-2.9978732110941748e-30], [4.3230552006292685e-30], [1.3575518125725572e-30], [-4.1771502086978604e-30], [-2.16355448171387e-31], [2.2912690747244957e-30], [2.5608934364867286e-30], [-3.761651511896889e-30], [-8.841398945303018e-31], [3.323781558927452e-30], [1.2706585178433892e-30], [-4.2726368373292796e-30], [1.4353287254331321e-30], [2.4655676154825018e-30], [3.9673995106354385e-30], [4.205986871874944e-30], [4.284763801289651e-30], [6.997930399823706e-31], [-4.37520426777186e-30], [3.3607274404133444e-30], [2.4696972681962626e-30], [2.3928150475959856e-30], [3.975781443633638e-30], [1.940821482981645e-30], [2.64158181375542e-30], [3.4937422434122795e-30], [-1.508056466878959e-30], [3.200437030735217e-30], [3.2231283975252984e-30], [-3.549961342195158e-30], [1.7731990213298118e-31], [3.447597789492784e-30], [-4.422317329036433e-30], [4.128010783251566e-30], [3.333962656559246e-30], [-2.7452414195092366e-30], [-3.678989620672489e-30], [1.8246950543407475e-30], [3.3981329872101825e-30], [4.349189167194942e-30], [-1.8164141198171708e-30], [-2.58754480864586e-30], [-4.527931640836345e-30], [3.4594862691592606e-30], [-3.811205839829249e-30], [-9.514960029510631e-31], [-2.474758476673163e-30], [-1.791860769975387e-30], [-4.606735277482702e-30], [-1.4239048951736489e-30], [-4.423881394799863e-30], [2.391567707030441e-30], [2.1591147335903624e-30], [2.0630183525292846e-30], [-1.954394963270364e-30], [4.287626365132773e-30], [-2.8183490807292492e-30], [-3.856792451149618e-30], [-3.966868375267963e-30], [-3.906259886539566e-30], [3.066119732975797e-31], [3.0790622549167686e-30], [4.3590469098407116e-32], [-2.797454433544513e-30], [4.26922621100003e-30], [1.4751989547452263e-30], [3.353327280296952e-30], [-5.581464409060253e-31], [3.681649059091789e-30], [-1.052504445765809e-30], [4.3515800286649664e-30], [-3.7385113883834376e-30], [2.306758516765507e-30], [1.1840890012782117e-30], [-2.5918968648907963e-31], [1.6722915534798015e-30], [2.192403981289265e-30], [1.2481035083980034e-30], [4.1130013190638826e-30], [-3.177278475470345e-30], [-5.98667753029153e-32], [3.9132440156953154e-30], [-2.6477365140972295e-30], [-1.9512405006700452e-30], [-3.579461548423394e-30], [-3.4548557147927274e-31], [5.939324856258485e-31], [-1.2122474512346452e-30], [3.541357099705331e-30], [3.495415395051466e-30], [1.0252686178154489e-30], [-2.140461424994226e-30], [-2.706527312401063e-31], [2.7818733969836856e-30], [-3.56288952310505e-30], [-2.493276556399181e-30], [-4.203025378427257e-30], [-1.4933346696688087e-30], [-3.875384445960416e-30], [4.4908074603673194e-30], [-1.1166310010071211e-31], [-3.3025139508950866e-30], [-1.0755474264261082e-30], [-2.0633409081791502e-30], [-3.805087626832089e-30], [1.9184028308809545e-30], [3.685361740449426e-30], [2.7473287213181047e-30], [-2.5333943918413323e-30], [1.0227222149329236e-30], [1.2135972949075815e-30], [2.872927001319284e-30], [-3.9322298481334125e-30], [-1.7196498698857298e-30], [4.333679788769741e-30], [4.22022709255945e-30], [-4.134037213649814e-30], [1.7545520839130568e-30], [-4.3109624670643934e-30], [4.112591682792508e-30], [-1.7492540838541267e-30], [-4.170193915248338e-30], [-1.5628066679210501e-30], [-5.463089306746007e-31], [4.221851719791834e-30], [-1.6219790787109347e-30], [4.346934474990517e-30], [-7.440554804264253e-31], [3.545875888068988e-30], [2.001011307642053e-30], [4.4517125871290276e-30], [4.31605790593679e-30], [-2.276585175452216e-30], [-4.387207851845169e-30], [3.862932481321929e-30], [-4.361956728556737e-30], [-3.1879591111814646e-30], [2.3199007316867962e-30], [3.39679146603725e-31], [6.123055093489749e-31], [-2.162013408619942e-30], [-1.2026898358065274e-30], [3.3572566287733324e-30], [-2.286855046417384e-30], [-4.336000308657812e-30], [5.115306137518504e-31], [3.6485287064212125e-30], [-7.72490077515754e-31], [2.2381811167340153e-30], [-2.567768855924914e-30], [9.120544058990527e-31], [3.26654307144354e-30], [-1.8336005995425772e-30], [7.450729883364971e-31], [-4.2404963767495486e-30], [3.690542191073274e-30], [1.076746477683721e-31]]"
